seed,profile,supervised,outcome,success,unsafe_touchdown,aborted,duration_s,final_x_error,final_vx,final_vz,max_risk,mean_risk,interventions,dropouts,architecture
730026849,clean,True,success,True,False,False,22.450000000000003,0.09030423638112357,-0.030917389918506056,-0.2918772337669012,0.216237927582449,0.0784082617656198,0,0,aegis_v2
919108920,clean,False,success,True,False,False,21.900000000000002,0.1289327446952703,0.0005133003503785894,-0.29281490843683544,0.11716660990110062,0.06022232616629799,0,0,baseline
919108920,clean,True,success,True,False,False,21.900000000000002,0.1289327446952703,0.0005133003503785894,-0.29281490843683544,0.11716660990110062,0.06022232616629799,0,0,aegis_v1
919108920,clean,True,success,True,False,False,21.85,0.13066246761140124,-0.0007256485772038808,-0.29241341573133045,0.1185637787258881,0.07229297616424862,0,0,aegis_v2
78564864,clean,False,success,True,False,False,25.05,0.08284912987572303,-0.08009196447376644,-0.2798850142739065,0.20328624828670205,0.06440024347630682,0,0,baseline
78564864,clean,True,success,True,False,False,25.05,0.08284912987572303,-0.08009196447376644,-0.2798850142739065,0.20328624828670205,0.06440024347630682,0,0,aegis_v1
78564864,clean,True,success,True,False,False,25.0,0.08148722142227095,-0.07835924721549335,-0.2814542444936491,0.1947873686893208,0.07788665146798936,0,0,aegis_v2
1822795038,clean,False,success,True,False,False,27.75,0.05350197745179882,0.09265638643654651,-0.24753655240967037,0.1731055888669198,0.06321100521205056,0,0,baseline
1822795038,clean,True,success,True,False,False,27.75,0.05350197745179882,0.09265638643654651,-0.24753655240967037,0.1731055888669198,0.06321100521205056,0,0,aegis_v1
1822795038,clean,True,success,True,False,False,27.700000000000003,0.056547597346140135,0.09396878631654923,-0.24551540337502079,0.1511863274483355,0.07466164060857022,0,0,aegis_v2
1947277104,clean,False,success,True,False,False,23.400000000000002,0.025586416175863796,-0.07486182975237021,-0.29315306068847347,0.2410578886450756,0.06881910765340275,0,0,baseline
1947277104,clean,True,success,True,False,False,23.400000000000002,0.025586416175863796,-0.07486182975237021,-0.29315306068847347,0.2410578886450756,0.06881910765340275,0,0,aegis_v1
1947277104,clean,True,success,True,False,False,23.400000000000002,0.02414432246025833,-0.07647889213310916,-0.2935414939393594,0.22565954152006054,0.07887265572627296,0,0,aegis_v2
1379779398,clean,False,success,True,False,False,26.1,0.1229282725293133,-0.018663998417336767,-0.2821122363283122,0.21092097070367788,0.06601476042298085,0,0,baseline
1379779398,clean,True,success,True,False,False,26.1,0.1229282725293133,-0.018663998417336767,-0.2821122363283122,0.21092097070367788,0.06601476042298085,0,0,aegis_v1
1379779398,clean,True,success,True,False,False,26.05,0.12389474384597164,-0.024061085993455206,-0.2803923114403089,0.18260231094514207,0.07678882222034882,0,0,aegis_v2
896447746,clean,False,success,True,False,False,22.700000000000003,0.1189453738010972,-0.0507577319606834,-0.2907482687801792,0.1177019151953835,0.059321903148625205,0,0,baseline
896447746,clean,True,success,True,False,False,22.700000000000003,0.1189453738010972,-0.0507577319606834,-0.2907482687801792,0.1177019151953835,0.059321903148625205,0,0,aegis_v1
896447746,clean,True,success,True,False,False,22.700000000000003,0.11906181970804101,-0.05366426950771456,-0.29114638670239285,0.10337675942666977,0.07202615599615597,0,0,aegis_v2
1014836551,clean,False,success,True,False,False,29.700000000000003,0.09360657056761909,0.05343738129751381,-0.2352406158110859,0.11625240545894677,0.06125535180871677,0,0,baseline
1014836551,clean,True,success,True,False,False,29.700000000000003,0.09360657056761909,0.05343738129751381,-0.2352406158110859,0.11625240545894677,0.06125535180871677,0,0,aegis_v1
1014836551,clean,True,success,True,False,False,29.700000000000003,0.0960963084163225,0.05170229107212127,-0.23488974132408375,0.1168513225561453,0.07203612500204233,0,0,aegis_v2
1993443247,clean,False,success,True,False,False,21.0,0.10632834066394467,0.049861524207280385,-0.2842042323252981,0.18792084084084698,0.06623118106160622,0,0,baseline
1993443247,clean,True,success,True,False,False,21.0,0.10632834066394467,0.049861524207280385,-0.2842042323252981,0.18792084084084698,0.06623118106160622,0,0,aegis_v1
1993443247,clean,True,success,True,False,False,21.0,0.1087276172966948,0.04852050579109248,-0.28449228288644374,0.1830848271381921,0.07532849859697084,0,0,aegis_v2
11019327,clean,False,success,True,False,False,26.5,0.11828825836964513,0.011739593479393948,-0.2681756987208621,0.10580598989795674,0.05731354006668963,0,0,baseline
11019327,clean,True,success,True,False,False,26.5,0.11828825836964513,0.011739593479393948,-0.2681756987208621,0.10580598989795674,0.05731354006668963,0,0,aegis_v1
11019327,clean,True,success,True,False,False,26.5,0.11908728115197847,0.014959360762871491,-0.2669049126678279,0.09459977085634778,0.069766653319177,0,0,aegis_v2
1060910312,clean,False,success,True,False,False,29.35,0.05207697207567925,0.0698989971205231,-0.24156039192174708,0.20121543608195755,0.06436642215953885,0,0,baseline
1060910312,clean,True,success,True,False,False,29.35,0.05207697207567925,0.0698989971205231,-0.24156039192174708,0.20121543608195755,0.06436642215953885,0,0,aegis_v1
1060910312,clean,True,success,True,False,False,29.3,0.05124547210900686,0.07169749889831734,-0.23862624153775838,0.19712849876040311,0.07500253721901061,0,0,aegis_v2
2079338015,clean,False,success,True,False,False,27.35,0.09415337777018379,0.052655930685052525,-0.24913669901651522,0.24732030910056912,0.06793550918471881,0,0,baseline
2079338015,clean,True,success,True,False,False,27.35,0.09415337777018379,0.052655930685052525,-0.24913669901651522,0.24732030910056912,0.06793550918471881,0,0,aegis_v1
2079338015,clean,True,success,True,False,False,27.3,0.09641643188227006,0.04908576823220745,-0.2503125680917124,0.21073973494685264,0.07714870912400668,0,0,aegis_v2
854361043,clean,False,success,True,False,False,26.35,0.12318941659166667,-0.013288962639502022,-0.27069612640114615,0.2159975417142171,0.06665728048523348,0,0,baseline
854361043,clean,True,success,True,False,False,26.35,0.12318941659166667,-0.013288962639502022,-0.27069612640114615,0.2159975417142171,0.06665728048523348,0,0,aegis_v1
854361043,clean,True,success,True,False,False,26.35,0.12426529362282274,-0.010510933144503947,-0.27056644317212586,0.18775972640251765,0.077890133304765,0,0,aegis_v2
664246306,clean,False,success,True,False,False,21.0,0.08790927432445922,0.049194615791522164,-0.27615713007175036,0.1767191961070126,0.06511078634977337,0,0,baseline
664246306,clean,True,success,True,False,False,21.0,0.08790927432445922,0.049194615791522164,-0.27615713007175036,0.1767191961070126,0.06511078634977337,0,0,aegis_v1
664246306,clean,True,success,True,False,False,20.950000000000003,0.08770704322308907,0.045944811518000096,-0.27791503694681025,0.15705751065111342,0.07752456467565201,0,0,aegis_v2
1797300865,clean,False,success,True,False,False,25.150000000000002,0.10272476563611625,-0.039960015084469516,-0.2754316852043275,0.20547187138412207,0.06423975421604505,0,0,baseline
1797300865,clean,True,success,True,False,False,25.150000000000002,0.10272476563611625,-0.039960015084469516,-0.2754316852043275,0.20547187138412207,0.06423975421604505,0,0,aegis_v1
1797300865,clean,True,success,True,False,False,25.150000000000002,0.10584388152769972,-0.03960831167118621,-0.2747484334004811,0.17193062133461562,0.07485050105121945,0,0,aegis_v2
908344390,clean,False,success,True,False,False,21.650000000000002,0.1298498118854709,0.024657017447521627,-0.2852657844569829,0.23267164648769048,0.06887860635200516,0,0,baseline
908344390,clean,True,success,True,False,False,21.650000000000002,0.1298498118854709,0.024657017447521627,-0.2852657844569829,0.23267164648769048,0.06887860635200516,0,0,aegis_v1
908344390,clean,True,success,True,False,False,21.6,0.13048056777323558,0.02784585033383262,-0.2833025808218485,0.2217025514510809,0.07945159421409309,0,0,aegis_v2
1643993597,clean,False,success,True,False,False,20.35,0.03754642899125968,0.09591761186465672,-0.26880075260297165,0.11896697986582916,0.061296018732509956,0,0,baseline
1643993597,clean,True,success,True,False,False,20.35,0.03754642899125968,0.09591761186465672,-0.26880075260297165,0.11896697986582916,0.061296018732509956,0,0,aegis_v1
1643993597,clean,True,success,True,False,False,20.35,0.03950978273142556,0.09702288953613207,-0.2683415837254012,0.11351326837360895,0.07394969267726832,0,0,aegis_v2
1406051386,clean,False,success,True,False,False,20.3,0.06536556195331314,0.07833373669029302,-0.27872456385505706,0.11201612817213746,0.0597766298198199,0,0,baseline
1406051386,clean,True,success,True,False,False,20.3,0.06536556195331314,0.07833373669029302,-0.27872456385505706,0.11201612817213746,0.0597766298198199,0,0,aegis_v1
1406051386,clean,True,success,True,False,False,20.25,0.06395199183741541,0.0862620196170696,-0.27772222300034366,0.1059111687581111,0.07026805195593784,0,0,aegis_v2
530063477,clean,False,success,True,False,False,23.25,0.06469516957157564,-0.06041017890542975,-0.2975607234468036,0.10256754472146816,0.056415205167640974,0,0,baseline
530063477,clean,True,success,True,False,False,23.25,0.06469516957157564,-0.06041017890542975,-0.2975607234468036,0.10256754472146816,0.056415205167640974,0,0,aegis_v1
530063477,clean,True,success,True,False,False,23.200000000000003,0.0663778725086962,-0.0555650182713872,-0.29643688171969407,0.10463178806250899,0.06829586064040084,0,0,aegis_v2
105516812,clean,False,success,True,False,False,20.85,0.09629804910581946,0.05839579352666741,-0.2830422636822547,0.14248745431262755,0.06032332457660908,0,0,baseline
105516812,clean,True,success,True,False,False,20.85,0.09629804910581946,0.05839579352666741,-0.2830422636822547,0.14248745431262755,0.06032332457660908,0,0,aegis_v1
105516812,clean,True,success,True,False,False,20.85,0.09861848105807725,0.05638606160255862,-0.2840539252039325,0.12144804302325787,0.07122229771085889,0,0,aegis_v2
247194061,clean,False,success,True,False,False,28.5,0.008393049589614943,0.08722919252730349,-0.2433811106497776,0.20650906177725295,0.06658729392150765,0,0,baseline
247194061,clean,True,success,True,False,False,28.5,0.008393049589614943,0.08722919252730349,-0.2433811106497776,0.20650906177725295,0.06658729392150765,0,0,aegis_v1
247194061,clean,True,success,True,False,False,28.450000000000003,0.006231022372142486,0.09091587846325051,-0.2453457625984116,0.18390179564593978,0.07451728115939943,0,0,aegis_v2
1450306865,clean,False,success,True,False,False,24.200000000000003,0.009444418403552823,-0.08807792585722607,-0.28066938088986604,0.09668740603874304,0.05865111479714993,0,0,baseline
1450306865,clean,True,success,True,False,False,24.200000000000003,0.009444418403552823,-0.08807792585722607,-0.28066938088986604,0.09668740603874304,0.05865111479714993,0,0,aegis_v1
1450306865,clean,True,success,True,False,False,24.150000000000002,0.007349369222282395,-0.08593644622878867,-0.28862692375669446,0.12303137596926429,0.06904084226708643,0,0,aegis_v2
972392028,clean,False,success,True,False,False,23.900000000000002,0.00887757931285555,-0.07592458616572849,-0.2838836630301528,0.21816182217805405,0.0676836449198831,0,0,baseline
972392028,clean,True,success,True,False,False,23.900000000000002,0.00887757931285555,-0.07592458616572849,-0.2838836630301528,0.21816182217805405,0.0676836449198831,0,0,aegis_v1
972392028,clean,True,success,True,False,False,23.900000000000002,0.011894383025602126,-0.07635752514753101,-0.283936462189537,0.21669001957394649,0.07764902480154262,0,0,aegis_v2
41137723,clean,False,success,True,False,False,23.6,0.04371520598642568,-0.08298596471484979,-0.2805537246913536,0.20828600543458375,0.0674750337030048,0,0,baseline
41137723,clean,True,success,True,False,False,23.6,0.04371520598642568,-0.08298596471484979,-0.2805537246913536,0.20828600543458375,0.0674750337030048,0,0,aegis_v1
41137723,clean,True,success,True,False,False,23.55,0.045812450308570014,-0.08261217559009733,-0.28251691039712706,0.1836913249526344,0.07876875605295337,0,0,aegis_v2
946297253,clean,False,success,True,False,False,20.450000000000003,0.07567743796111726,0.07965422012899215,-0.27505057756179824,0.1978674332549103,0.06543666250106292,0,0,baseline
946297253,clean,True,success,True,False,False,20.450000000000003,0.07567743796111726,0.07965422012899215,-0.27505057756179824,0.1978674332549103,0.06543666250106292,0,0,aegis_v1
946297253,clean,True,success,True,False,False,20.400000000000002,0.07402033214434958,0.08514624852853428,-0.27376561612479305,0.18650628088259516,0.07726399397827681,0,0,aegis_v2
1353648047,clean,False,success,True,False,False,22.3,0.10264373083838553,-0.025714512358348728,-0.28279061376131287,0.23185664309348358,0.06981678186681667,0,0,baseline
1353648047,clean,True,success,True,False,False,22.3,0.10264373083838553,-0.025714512358348728,-0.28279061376131287,0.23185664309348358,0.06981678186681667,0,0,aegis_v1
1353648047,clean,True,success,True,False,False,22.3,0.10248774499087698,-0.029638849598054684,-0.28353081114322315,0.21437757119922488,0.08122857885604708,0,0,aegis_v2
400106516,clean,False,success,True,False,False,23.5,0.04938266667394147,-0.08406759261126279,-0.2942640515015024,0.23372470057805347,0.06841670093512639,0,0,baseline
400106516,clean,True,success,True,False,False,23.5,0.04938266667394147,-0.08406759261126279,-0.2942640515015024,0.23372470057805347,0.06841670093512639,0,0,aegis_v1
400106516,clean,True,success,True,False,False,23.450000000000003,0.05273166068395175,-0.08594433937824864,-0.29447579725193307,0.21616014852430473,0.07912608109901532,0,0,aegis_v2
275184063,clean,False,success,True,False,False,28.25,0.02530090391665756,0.08678334381026928,-0.25130564523266696,0.11224113806098238,0.059800697983278715,0,0,baseline
275184063,clean,True,success,True,False,False,28.25,0.02530090391665756,0.08678334381026928,-0.25130564523266696,0.11224113806098238,0.059800697983278715,0,0,aegis_v1
275184063,clean,True,success,True,False,False,28.25,0.023069991943037736,0.08515875387848172,-0.25125892939135663,0.10168112055353842,0.0698268971758875,0,0,aegis_v2
966262714,clean,False,success,True,False,False,27.35,0.10076829434316281,0.06391992853060052,-0.2501026555405594,0.16783153878934143,0.062323834395995203,0,0,baseline
966262714,clean,True,success,True,False,False,27.35,0.10076829434316281,0.06391992853060052,-0.2501026555405594,0.16783153878934143,0.062323834395995203,0,0,aegis_v1
966262714,clean,True,success,True,False,False,27.35,0.1003909850450367,0.0666990539866823,-0.24792287455470655,0.1425849383972749,0.0721446126607179,0,0,aegis_v2
1986829380,clean,False,success,True,False,False,29.450000000000003,0.06370721896787992,0.08922430433120278,-0.2292307758816018,0.11182246798855588,0.05868431215177583,0,0,baseline
1986829380,clean,True,success,True,False,False,29.450000000000003,0.06370721896787992,0.08922430433120278,-0.2292307758816018,0.11182246798855588,0.05868431215177583,0,0,aegis_v1
1986829380,clean,True,success,True,False,False,29.400000000000002,0.06212072138519515,0.09147661657047332,-0.23061886526620665,0.09741305032685131,0.06951313580397966,0,0,aegis_v2
1758741545,clean,False,success,True,False,False,26.75,0.10910171128875804,0.04065395181324698,-0.2623657775172932,0.2323087223637994,0.0681470264270349,0,0,baseline
1758741545,clean,True,success,True,False,False,26.75,0.10910171128875804,0.04065395181324698,-0.2623657775172932,0.2323087223637994,0.0681470264270349,0,0,aegis_v1
1758741545,clean,True,success,True,False,False,26.700000000000003,0.11159914926020757,0.03790146079691302,-0.259772840207934,0.2250774995226696,0.07891223487084865,0,0,aegis_v2
2024301308,clean,False,success,True,False,False,23.700000000000003,0.02725889451015009,-0.07736654507597963,-0.2791701055227732,0.23715763713369475,0.06819682909631836,0,0,baseline
2024301308,clean,True,success,True,False,False,23.700000000000003,0.02725889451015009,-0.07736654507597963,-0.2791701055227732,0.23715763713369475,0.06819682909631836,0,0,aegis_v1
2024301308,clean,True,success,True,False,False,23.700000000000003,0.02549107168590587,-0.07699415246784236,-0.2801301821257736,0.2220615047267321,0.07774114979215026,0,0,aegis_v2
2079451967,clean,False,success,True,False,False,23.400000000000002,0.06834747080410332,-0.09309473482281508,-0.298472277948381,0.11781232297436173,0.058823761568870675,0,0,baseline
2079451967,clean,True,success,True,False,False,23.400000000000002,0.06834747080410332,-0.09309473482281508,-0.298472277948381,0.11781232297436173,0.058823761568870675,0,0,aegis_v1
2079451967,clean,True,success,True,False,False,23.400000000000002,0.06664425398948398,-0.0944202603061471,-0.2989954416885693,0.11079090611640059,0.06998601130951723,0,0,aegis_v2
303862001,clean,False,success,True,False,False,29.3,0.07117466818986194,0.08498136590741429,-0.23754062810525475,0.11106687571091281,0.059421156757284196,0,0,baseline
303862001,clean,True,success,True,False,False,29.3,0.07117466818986194,0.08498136590741429,-0.23754062810525475,0.11106687571091281,0.059421156757284196,0,0,aegis_v1
303862001,clean,True,success,True,False,False,29.25,0.0695261317394338,0.08660443353165712,-0.23559826734811629,0.10206496212249688,0.07072403872776963,0,0,aegis_v2
1352559148,clean,False,success,True,False,False,24.8,0.03838827212664529,-0.07979409250865352,-0.28052836296230693,0.10452293039162838,0.057423451156466035,0,0,baseline
1352559148,clean,True,success,True,False,False,24.8,0.03838827212664529,-0.07979409250865352,-0.28052836296230693,0.10452293039162838,0.057423451156466035,0,0,aegis_v1
1352559148,clean,True,success,True,False,False,24.8,0.040843599461007365,-0.0804397379112279,-0.2821633868501916,0.09737111032371737,0.06689548642421576,0,0,aegis_v2
179178836,clean,False,success,True,False,False,22.150000000000002,0.10924976805304724,-0.023873032962819618,-0.29231809101307693,0.23300324179308574,0.07107303436859463,0,0,baseline
179178836,clean,True,success,True,False,False,22.150000000000002,0.10924976805304724,-0.023873032962819618,-0.29231809101307693,0.23300324179308574,0.07107303436859463,0,0,aegis_v1
179178836,clean,True,success,True,False,False,22.150000000000002,0.10987354279768419,-0.025250285849372327,-0.2915279532343816,0.24142563873952505,0.08357998414593772,0,0,aegis_v2
1010519172,clean,False,success,True,False,False,30.400000000000002,0.11176702046230118,0.04487081578029999,-0.24125545276758734,0.14176600300678005,0.06169344115447695,0,0,baseline
1010519172,clean,True,success,True,False,False,30.400000000000002,0.11176702046230118,0.04487081578029999,-0.24125545276758734,0.14176600300678005,0.06169344115447695,0,0,aegis_v1
1010519172,clean,True,success,True,False,False,30.35,0.11159394089948349,0.03674132849970013,-0.23860544161131816,0.1387450087294156,0.07413719744465928,0,0,aegis_v2
1614552545,clean,False,success,True,False,False,24.900000000000002,0.0742049752062123,-0.09197839085777486,-0.28463815245641033,0.20141674928583791,0.0655353496055474,0,0,baseline
1614552545,clean,True,success,True,False,False,24.900000000000002,0.0742049752062123,-0.09197839085777486,-0.28463815245641033,0.20141674928583791,0.0655353496055474,0,0,aegis_v1
1614552545,clean,True,success,True,False,False,24.900000000000002,0.07716379484984208,-0.09232607772990847,-0.28575887259994864,0.16837635906638354,0.0756780140956493,0,0,aegis_v2
1010885559,clean,False,success,True,False,False,22.6,0.1014918362804702,-0.04609135844577645,-0.2916407774666998,0.21429982972068506,0.06608515939416347,0,0,baseline
1010885559,clean,True,success,True,False,False,22.6,0.1014918362804702,-0.04609135844577645,-0.2916407774666998,0.21429982972068506,0.06608515939416347,0,0,aegis_v1
1010885559,clean,True,success,True,False,False,22.6,0.10124536721951084,-0.0496649472242227,-0.2916821821280665,0.18713863211624795,0.07699385676699926,0,0,aegis_v2
1084515127,clean,False,success,True,False,False,20.6,0.0983141111725744,0.06304668467516757,-0.26294751046730463,0.10923504767881888,0.05804308135292289,0,0,baseline
1084515127,clean,True,success,True,False,False,20.6,0.0983141111725744,0.06304668467516757,-0.26294751046730463,0.10923504767881888,0.05804308135292289,0,0,aegis_v1
1084515127,clean,True,success,True,False,False,20.55,0.09793003319677017,0.0657486899164279,-0.2628142645686719,0.09713481364744603,0.06840275591794955,0,0,aegis_v2
282335711,clean,False,success,True,False,False,23.3,0.06485115874797637,-0.05402838985580804,-0.29617257754104875,0.21296591422756544,0.06706026917002653,0,0,baseline
282335711,clean,True,success,True,False,False,23.3,0.06485115874797637,-0.05402838985580804,-0.29617257754104875,0.21296591422756544,0.06706026917002653,0,0,aegis_v1
282335711,clean,True,success,True,False,False,23.3,0.06346217918877835,-0.05514429333216346,-0.2948829134684039,0.2083198411903354,0.0801203531807759,0,0,aegis_v2
122323082,clean,False,success,True,False,False,24.150000000000002,0.010746957837459898,-0.09961108649705176,-0.28843177830503186,0.1644480215759631,0.06105447521437584,0,0,baseline
122323082,clean,True,success,True,False,False,24.150000000000002,0.010746957837459898,-0.09961108649705176,-0.28843177830503186,0.1644480215759631,0.06105447521437584,0,0,aegis_v1
122323082,clean,True,success,True,False,False,24.150000000000002,0.008260570210668783,-0.10071743951366886,-0.28935851628170506,0.15539635918218409,0.07196290273116147,0,0,aegis_v2
1842936176,clean,False,success,True,False,False,20.900000000000002,0.0838905695104979,0.04890412730214522,-0.28500587624355933,0.19542141264953244,0.06666038536096774,0,0,baseline
1842936176,clean,True,success,True,False,False,20.900000000000002,0.0838905695104979,0.04890412730214522,-0.28500587624355933,0.19542141264953244,0.06666038536096774,0,0,aegis_v1
1842936176,clean,True,success,True,False,False,20.85,0.08406540750019899,0.044310185907717715,-0.2854525691448853,0.17999731771470642,0.0785464322125601,0,0,aegis_v2
81608481,clean,False,success,True,False,False,28.900000000000002,0.06979342681194338,0.09019043042944934,-0.2539800579191207,0.22002996644429523,0.06583906563928275,0,0,baseline
81608481,clean,True,success,True,False,False,28.900000000000002,0.06979342681194338,0.09019043042944934,-0.2539800579191207,0.22002996644429523,0.06583906563928275,0,0,aegis_v1
81608481,clean,True,success,True,False,False,28.85,0.06793386315099258,0.08651962596574125,-0.25385962333188694,0.20883704028769248,0.07723375546511305,0,0,aegis_v2
527906607,clean,False,success,True,False,False,22.1,0.10507476329325849,-0.003602694622355315,-0.300519936597701,0.23104534826003717,0.07056034821553307,0,0,baseline
527906607,clean,True,success,True,False,False,22.1,0.10507476329325849,-0.003602694622355315,-0.300519936597701,0.23104534826003717,0.07056034821553307,0,0,aegis_v1
527906607,clean,True,success,True,False,False,22.1,0.10557153304258948,-0.006266077799542606,-0.30075995217537194,0.21607129122392396,0.08090224476314807,0,0,aegis_v2
1301207544,clean,False,success,True,False,False,20.900000000000002,0.08532463232702638,0.059266411531277804,-0.27229312237883585,0.10612369392176842,0.058313751293258706,0,0,baseline
1301207544,clean,True,success,True,False,False,20.900000000000002,0.08532463232702638,0.059266411531277804,-0.27229312237883585,0.10612369392176842,0.058313751293258706,0,0,aegis_v1
1301207544,clean,True,success,True,False,False,20.900000000000002,0.08774511289226376,0.057369717158073104,-0.2728648644739676,0.09493867470603141,0.06998186294572088,0,0,aegis_v2
1498501235,clean,False,success,True,False,False,29.1,0.046191895194626714,0.09324991017098432,-0.24541532666070223,0.20086627153247177,0.06488666565879363,0,0,baseline
1498501235,clean,True,success,True,False,False,29.1,0.046191895194626714,0.09324991017098432,-0.24541532666070223,0.20086627153247177,0.06488666565879363,0,0,aegis_v1
1498501235,clean,True,success,True,False,False,29.05,0.044677986421970906,0.09211803936741662,-0.24848129719241216,0.1906386670649661,0.07607519378696434,0,0,aegis_v2
1778806211,clean,False,success,True,False,False,26.450000000000003,0.11196360914926776,-0.010612628036928735,-0.28199719699808007,0.10255127343548616,0.05685697578943969,0,0,baseline
1778806211,clean,True,success,True,False,False,26.450000000000003,0.11196360914926776,-0.010612628036928735,-0.28199719699808007,0.10255127343548616,0.05685697578943969,0,0,aegis_v1
1778806211,clean,True,success,True,False,False,26.400000000000002,0.11252765062160039,-0.008758306123203378,-0.2821414769052575,0.10003173110460012,0.06717975322329037,0,0,aegis_v2
624045803,clean,False,success,True,False,False,26.400000000000002,0.14072621942053481,-0.004783651452376755,-0.2766591898515675,0.1005603148607237,0.05824118075266443,0,0,baseline
624045803,clean,True,success,True,False,False,26.400000000000002,0.14072621942053481,-0.004783651452376755,-0.2766591898515675,0.1005603148607237,0.05824118075266443,0,0,aegis_v1
624045803,clean,True,success,True,False,False,26.400000000000002,0.14150953491502763,-0.0035954133448148793,-0.2765507290293243,0.10334504839716983,0.06893655999735837,0,0,aegis_v2
745275848,clean,False,success,True,False,False,23.35,0.07938712499458492,-0.08962040661390432,-0.29523572942653936,0.11602056681861847,0.06044052245043494,0,0,baseline
745275848,clean,True,success,True,False,False,23.35,0.07938712499458492,-0.08962040661390432,-0.29523572942653936,0.11602056681861847,0.06044052245043494,0,0,aegis_v1
745275848,clean,True,success,True,False,False,23.3,0.08307391718290007,-0.08455201397356829,-0.2969873526859687,0.10648286162422652,0.07183174573763061,0,0,aegis_v2
1984388381,clean,False,success,True,False,False,30.05,0.10307236538945433,0.03994844752106817,-0.2242806095488256,0.2314293943833469,0.06717660455170484,0,0,baseline
1984388381,clean,True,success,True,False,False,30.05,0.10307236538945433,0.03994844752106817,-0.2242806095488256,0.2314293943833469,0.06717660455170484,0,0,aegis_v1
1984388381,clean,True,success,True,False,False,30.0,0.10343346502907849,0.0439465643265802,-0.22811444449686707,0.21810121251535464,0.08012038312903383,0,0,aegis_v2
1089249015,clean,False,success,True,False,False,28.25,0.02373970788623064,0.06735299467581232,-0.24163951664185904,0.22993309720839988,0.06693533018616936,0,0,baseline
1089249015,clean,True,success,True,False,False,28.25,0.02373970788623064,0.06735299467581232,-0.24163951664185904,0.22993309720839988,0.06693533018616936,0,0,aegis_v1
1089249015,clean,True,success,True,False,False,28.200000000000003,0.02475130770098742,0.073373780415495,-0.2420450378380262,0.21131298301055396,0.07799867378872362,0,0,aegis_v2
1933446238,clean,False,success,True,False,False,27.200000000000003,0.09453583760857785,0.04476793189416768,-0.2550596182090925,0.12586204266616577,0.05955694374969503,0,0,baseline
1933446238,clean,True,success,True,False,False,27.200000000000003,0.09453583760857785,0.04476793189416768,-0.2550596182090925,0.12586204266616577,0.05955694374969503,0,0,aegis_v1
1933446238,clean,True,success,True,False,False,27.200000000000003,0.09387098832904876,0.0461363751728061,-0.255156887618536,0.127116312909467,0.07000885500610658,0,0,aegis_v2
717193505,clean,False,success,True,False,False,20.35,0.07342018566004269,0.07112922976216308,-0.28218043553614686,0.22757462051441807,0.06985213874425146,0,0,baseline
717193505,clean,True,success,True,False,False,20.35,0.07342018566004269,0.07112922976216308,-0.28218043553614686,0.22757462051441807,0.06985213874425146,0,0,aegis_v1
717193505,clean,True,success,True,False,False,20.3,0.07216850627295186,0.07457919438143877,-0.2808810365332359,0.23315611457081525,0.07756916899037523,0,0,aegis_v2
1865025404,clean,False,success,True,False,False,21.900000000000002,0.11077208749973744,-0.013733569876731053,-0.2976758200808038,0.17967628012540093,0.06562160432415964,0,0,baseline
1865025404,clean,True,success,True,False,False,21.900000000000002,0.11077208749973744,-0.013733569876731053,-0.2976758200808038,0.17967628012540093,0.06562160432415964,0,0,aegis_v1
1865025404,clean,True,success,True,False,False,21.900000000000002,0.11208130078793042,-0.014966116773153341,-0.2988650854415808,0.1733984430327053,0.07555505634642365,0,0,aegis_v2
2088988638,clean,False,success,True,False,False,23.5,0.044548302935554646,-0.06143905863231691,-0.2959338430545461,0.15890246998883883,0.06136666310860008,0,0,baseline
2088988638,clean,True,success,True,False,False,23.5,0.044548302935554646,-0.06143905863231691,-0.2959338430545461,0.15890246998883883,0.06136666310860008,0,0,aegis_v1
2088988638,clean,True,success,True,False,False,23.450000000000003,0.04578831870734636,-0.056937909139360136,-0.3004074469648306,0.11582291508980888,0.07231004588748734,0,0,aegis_v2
811816816,clean,False,success,True,False,False,20.55,0.05511006111808214,0.05635618185562988,-0.2781579983537411,0.14489830301689943,0.06148523779828728,0,0,baseline
811816816,clean,True,success,True,False,False,20.55,0.05511006111808214,0.05635618185562988,-0.2781579983537411,0.14489830301689943,0.06148523779828728,0,0,aegis_v1
811816816,clean,True,success,True,False,False,20.5,0.054461027507998694,0.053676988899593235,-0.279932037310204,0.1256138180320361,0.07195053370196461,0,0,aegis_v2
1319246580,clean,False,success,True,False,False,30.55,0.0959807017402642,0.012022381314157986,-0.24587157648823244,0.21061458753932605,0.06446785128075126,0,0,baseline
1319246580,clean,True,success,True,False,False,30.55,0.0959807017402642,0.012022381314157986,-0.24587157648823244,0.21061458753932605,0.06446785128075126,0,0,aegis_v1
1319246580,clean,True,success,True,False,False,30.55,0.09736516416517407,0.011182933527028044,-0.24583031764313598,0.18776535120411228,0.07505906187845614,0,0,aegis_v2
310978850,clean,False,success,True,False,False,21.400000000000002,0.15743906026308993,0.01724729191667695,-0.2880299698742365,0.20297716928821496,0.06668669951493734,0,0,baseline
310978850,clean,True,success,True,False,False,21.400000000000002,0.15743906026308993,0.01724729191667695,-0.2880299698742365,0.20297716928821496,0.06668669951493734,0,0,aegis_v1
