seed,profile,supervised,outcome,success,unsafe_touchdown,aborted,duration_s,final_x_error,final_vx,final_vz,max_risk,mean_risk,interventions,dropouts,architecture,reference_updates,reference_unavailable_steps,mean_normalized_disagreement,max_normalized_disagreement,final_bias_estimate_x,final_bias_confidence,mean_reference_weight
1054238700,blur,True,success,True,False,False,19.6,0.04620661473447348,0.11396783070675344,-0.2627626904421128,0.6453554895922925,0.23237659604827904,0,12,aegis_v1,,,,,,,
1054238700,blur,True,success,True,False,False,19.6,0.0414694329505914,0.11923319629856483,-0.2661109340670047,0.3330525833257831,0.23131973669524522,0,12,aegis_v2,,,,,,,
1054238700,blur,True,success,True,False,False,19.650000000000002,0.02993637876354467,0.08024093134957211,-0.26422763374602726,0.27121978998139273,0.1325421927271379,0,12,aegis_v3,74.0,5.0,0.5533165330234592,2.3151339477589126,0.06510982053252702,0.0,0.1850597063762653
1134258114,blur,False,success,True,False,False,23.1,0.06582560533071727,-0.07161909719423111,-0.2706119434219293,0.6072814921560441,0.2289364229163612,0,12,baseline,,,,,,,
1134258114,blur,True,success,True,False,False,23.1,0.06582560533071727,-0.07161909719423111,-0.2706119434219293,0.6072814921560441,0.2289364229163612,0,12,aegis_v1,,,,,,,
1134258114,blur,True,success,True,False,False,23.0,0.060905785884402965,-0.07236376379863388,-0.26837151680768173,0.32285081067821786,0.2290549662089782,0,12,aegis_v2,,,,,,,
1134258114,blur,True,success,True,False,False,23.150000000000002,0.050328004512125414,-0.0734729769571808,-0.2691289114647298,0.21190915827933804,0.12886607288268317,1,12,aegis_v3,82.0,0.0,0.5637638396948,2.2072007049226703,0.1024291658624128,0.0004948726138653437,0.18029366906949768
498745858,blur,False,success,True,False,False,21.3,0.029348441027421686,-0.0021597863028059196,-0.29880642604298074,0.6665775975467646,0.23246553135716166,0,9,baseline,,,,,,,
498745858,blur,True,success,True,False,False,21.3,0.029348441027421686,-0.0021597863028059196,-0.29880642604298074,0.6665775975467646,0.23246553135716166,0,9,aegis_v1,,,,,,,
498745858,blur,True,success,True,False,False,21.3,0.03266347671375219,-0.0031963452641377275,-0.2997156798836669,0.3498632637181315,0.23253961644808174,0,9,aegis_v2,,,,,,,
